,Player ID,Name,Last_Name,Team,Position,Cost_Today,GW Points,Minutes,KO_time,Goals,Assists,Clean Sheets,Goals Conceded,Penalties Saved,Penalties Missed,YC,RC,Saves,Total Bonus Points,Total BPS,Influence,Creativity,Threat,ICT Index,xG,xA,xGi,xGc,Transfers In GW,Transfers Out GW,Gameweek,Opponent,Difficulty
3507,511,Edson,Álvarez,West Ham,MID,50,0,0,2024-09-28T14:00:00Z,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,793,2178,6,BRE (A),2
3513,512,Michail,Antonio,West Ham,FWD,54,5,74,2024-09-28T14:00:00Z,0,1,0,1,0,0,0,0,0,0,13,11.2,18.1,10.0,3.9,0.28,0.09,0.37,0.33,16767,24484,6,BRE (A),2
3519,513,Alphonse,Areola,West Ham,GK,45,2,90,2024-09-28T14:00:00Z,0,0,0,1,0,0,0,0,2,0,9,14.0,0.0,0.0,1.4,0.00,0.00,0.00,0.37,16640,70765,6,BRE (A),2
3525,514,Jarrod,Bowen,West Ham,MID,75,2,90,2024-09-28T14:00:00Z,0,0,0,1,0,0,0,0,0,0,9,14.4,40.6,29.0,8.4,0.08,0.25,0.33,0.37,45438,101445,6,BRE (A),2
3531,516,Vladimír,Coufal,West Ham,DEF,45,0,0,2024-09-28T14:00:00Z,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,1101,8145,6,BRE (A),2
3537,517,Aaron,Cresswell,West Ham,DEF,40,0,0,2024-09-28T14:00:00Z,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,15434,10344,6,BRE (A),2
3543,519,George,Earthy,West Ham,MID,45,0,0,2024-09-28T14:00:00Z,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0,426,6,BRE (A),2
3549,520,Emerson,Emerson,West Ham,DEF,44,0,45,2024-09-28T14:00:00Z,0,0,0,1,0,0,1,0,0,0,-5,0.0,4.8,1.0,0.2,0.02,0.01,0.03,0.26,4593,5282,6,BRE (A),2
3555,521,Łukasz,Fabianski,West Ham,GK,40,0,0,2024-09-28T14:00:00Z,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,235858,113368,6,BRE (A),2
3561,522,Wes,Foderingham,West Ham,GK,44,0,0,2024-09-28T14:00:00Z,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,467,1071,6,BRE (A),2
3567,523,Danny,Ings,West Ham,FWD,50,1,15,2024-09-28T14:00:00Z,0,0,0,0,0,0,0,0,0,0,3,0.4,0.5,2.0,0.3,0.00,0.00,0.00,0.04,65006,32082,6,BRE (A),2
3573,524,Max,Kilman,West Ham,DEF,45,1,90,2024-09-28T14:00:00Z,0,0,0,1,0,0,1,0,0,0,9,22.0,11.6,0.0,3.4,0.00,0.02,0.02,0.37,10116,38076,6,BRE (A),2
3579,525,Mohammed,Kudus,West Ham,MID,63,1,45,2024-09-28T14:00:00Z,0,0,0,1,0,0,0,0,0,0,0,2.2,3.7,36.0,4.2,0.11,0.02,0.13,0.26,29441,82430,6,BRE (A),2
3585,526,Luis Guilherme,L.Guilherme,West Ham,MID,48,0,0,2024-09-28T14:00:00Z,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,294,362,6,BRE (A),2
3591,527,Lucas,L.Paquetá,West Ham,MID,60,2,75,2024-09-28T14:00:00Z,0,0,0,1,0,0,0,0,0,0,11,9.4,31.3,3.0,4.4,0.03,0.07,0.10,0.33,9518,31460,6,BRE (A),2
3597,528,Konstantinos,Mavropanos,West Ham,DEF,45,1,45,2024-09-28T14:00:00Z,0,0,0,0,0,0,0,0,0,0,7,16.8,4.8,5.0,2.7,0.01,0.27,0.28,0.11,1897,2757,6,BRE (A),2
3603,529,Nayef,N.Aguerd,West Ham,DEF,44,0,0,2024-09-28T14:00:00Z,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0,768,6,BRE (A),2
3609,530,Tomáš,Souček,West Ham,MID,50,10,90,2024-09-28T14:00:00Z,1,0,0,1,0,0,0,0,0,3,34,58.0,44.4,31.0,13.3,0.22,0.08,0.30,0.37,6057,55612,6,BRE (A),2
3615,532,Kurt,Zouma,West Ham,DEF,44,0,0,2024-09-28T14:00:00Z,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0,3818,6,BRE (A),2
3621,576,Andy,Irving,West Ham,MID,49,0,1,2024-09-28T14:00:00Z,0,0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,128,200,6,BRE (A),2
3627,587,Crysencio,Summerville,West Ham,MID,58,1,14,2024-09-28T14:00:00Z,0,0,0,0,0,0,0,0,0,0,2,1.0,3.3,5.0,0.9,0.05,0.00,0.05,0.04,3028,6033,6,BRE (A),2
3633,588,Guido,G.Rodríguez,West Ham,MID,50,2,90,2024-09-28T14:00:00Z,0,0,0,1,0,0,0,0,0,0,11,22.4,13.3,1.0,3.7,0.01,0.02,0.03,0.37,351,860,6,BRE (A),2
3639,589,Niclas,Füllkrug,West Ham,FWD,67,0,0,2024-09-28T14:00:00Z,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,297,24318,6,BRE (A),2
3645,591,Jean-Clair,Todibo,West Ham,DEF,44,2,90,2024-09-28T14:00:00Z,0,0,0,1,0,0,0,0,0,0,10,23.2,0.9,8.0,3.2,0.10,0.01,0.11,0.37,993,3380,6,BRE (A),2
3649,643,Kaelan,Casey,West Ham,DEF,40,0,0,2024-09-28T14:00:00Z,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,6583,2091,6,BRE (A),2
3652,654,Carlos,C.Soler,West Ham,MID,50,1,45,2024-09-28T14:00:00Z,0,0,0,0,0,0,0,0,0,0,9,10.4,11.3,17.0,3.9,0.06,0.04,0.10,0.11,408,301,6,BRE (A),2
3658,204,Sam,Johnstone,Wolves,GK,44,2,90,2024-09-28T16:30:00Z,0,0,0,2,0,0,0,0,4,0,12,35.6,0.0,0.0,3.6,0.00,0.00,0.00,2.54,3942,5597,6,LIV (H),4
3664,533,Rayan,Aït-Nouri,Wolves,DEF,44,9,90,2024-09-28T16:30:00Z,1,0,0,2,0,0,0,0,0,2,25,48.4,24.3,33.0,10.6,0.38,0.02,0.40,2.54,8380,22774,6,LIV (H),4
3670,534,Boubacar,B.Traore,Wolves,MID,49,0,0,2024-09-28T16:30:00Z,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,25,384,6,LIV (H),4
3676,535,Jean-Ricner,Bellegarde,Wolves,MID,50,1,52,2024-09-28T16:30:00Z,0,0,0,1,0,0,0,0,0,0,8,9.2,19.8,23.0,5.2,0.04,0.07,0.11,1.56,1365,1285,6,LIV (H),4
3682,536,Daniel,Bentley,Wolves,GK,40,0,0,2024-09-28T16:30:00Z,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,6632,26038,6,LIV (H),4
3688,537,Francisco Jorge,Chiquinho,Wolves,MID,45,0,0,2024-09-28T16:30:00Z,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0,2254,6,LIV (H),4
3694,538,Tawanda,Chirewa,Wolves,MID,45,0,0,2024-09-28T16:30:00Z,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0,631,6,LIV (H),4
3700,539,Leon,Chiwome,Wolves,FWD,45,0,0,2024-09-28T16:30:00Z,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,58433,21771,6,LIV (H),4
3706,540,Luke,Cundle,Wolves,MID,45,0,0,2024-09-28T16:30:00Z,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,2025,3568,6,LIV (H),4
3712,541,Matheus,Cunha,Wolves,FWD,65,2,90,2024-09-28T16:30:00Z,0,0,0,2,0,0,0,0,0,0,13,9.2,12.3,24.0,4.6,0.05,0.01,0.06,2.54,21355,28057,6,LIV (H),4
3718,542,Craig,Dawson,Wolves,DEF,45,0,0,2024-09-28T16:30:00Z,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,467,2644,6,LIV (H),4
3724,543,Matt,Doherty,Wolves,DEF,44,0,0,2024-09-28T16:30:00Z,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,290,1626,6,LIV (H),4
3730,544,Tommy,Doyle,Wolves,MID,49,1,13,2024-09-28T16:30:00Z,0,0,0,0,0,0,0,0,0,0,3,1.2,0.6,0.0,0.2,0.00,0.01,0.01,0.15,101,352,6,LIV (H),4
3736,545,Fábio,Fábio Silva,Wolves,FWD,50,0,0,2024-09-28T16:30:00Z,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0,2082,6,LIV (H),4
3742,546,Nathan,Fraser,Wolves,FWD,45,0,0,2024-09-28T16:30:00Z,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0,41302,6,LIV (H),4
3748,547,Enso,Gonzalez,Wolves,MID,45,0,0,2024-09-28T16:30:00Z,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,265,440,6,LIV (H),4
3754,548,Gonçalo Manuel,Guedes,Wolves,MID,53,0,0,2024-09-28T16:30:00Z,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,171,673,6,LIV (H),4
3760,549,Hugo,H.Bueno,Wolves,DEF,45,0,0,2024-09-28T16:30:00Z,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0,66,6,LIV (H),4
3766,550,Hwang,Hee Chan,Wolves,MID,62,1,22,2024-09-28T16:30:00Z,0,0,0,0,0,0,0,0,0,0,3,0.2,0.6,2.0,0.3,0.00,0.00,0.00,0.15,719,9448,6,LIV (H),4
3772,551,Joe,Hodge,Wolves,MID,45,0,0,2024-09-28T16:30:00Z,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0,3423,6,LIV (H),4
3778,552,Ki-Jana,Hoever,Wolves,DEF,40,0,0,2024-09-28T16:30:00Z,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0,1575,6,LIV (H),4
3784,553,João Victor,J.Gomes,Wolves,MID,49,2,90,2024-09-28T16:30:00Z,0,0,0,2,0,0,0,0,0,0,8,1.8,3.7,2.0,0.8,0.00,0.01,0.01,2.54,507,1303,6,LIV (H),4
3790,554,José,José Sá,Wolves,GK,44,0,0,2024-09-28T16:30:00Z,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,1492,18530,6,LIV (H),4
3796,555,Saša,Kalajdžić,Wolves,FWD,49,0,0,2024-09-28T16:30:00Z,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,278,556,6,LIV (H),4
3802,556,Tom,King,Wolves,GK,40,0,0,2024-09-28T16:30:00Z,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,8519,7431,6,LIV (H),4
3808,557,Mario,Mario Jr.,Wolves,MID,50,2,90,2024-09-28T16:30:00Z,0,0,0,2,0,0,0,0,0,0,15,19.2,9.7,4.0,3.3,0.01,0.06,0.07,2.54,15709,8764,6,LIV (H),4
3814,558,Yerson,Mosquera,Wolves,DEF,40,0,0,2024-09-28T16:30:00Z,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,5035,25957,6,LIV (H),4
3820,559,Nélson,N.Semedo,Wolves,DEF,45,1,90,2024-09-28T16:30:00Z,0,0,0,2,0,0,0,0,0,0,3,7.4,11.3,2.0,2.1,0.01,0.01,0.02,2.54,795,1579,6,LIV (H),4
3826,561,Pedro,Pedro Lima,Wolves,DEF,40,0,0,2024-09-28T16:30:00Z,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,11549,10112,6,LIV (H),4
3832,562,Daniel,Podence,Wolves,MID,55,0,0,2024-09-28T16:30:00Z,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0,407,6,LIV (H),4
3838,563,Rodrigo,R.Gomes,Wolves,MID,53,0,0,2024-09-28T16:30:00Z,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,107,1082,6,LIV (H),4
3844,564,Santiago,S.Bueno,Wolves,DEF,44,1,76,2024-09-28T16:30:00Z,0,0,0,2,0,0,0,0,0,0,7,16.2,0.7,0.0,1.7,0.00,0.00,0.00,2.39,258,611,6,LIV (H),4
3850,565,Pablo,Sarabia,Wolves,MID,52,0,0,2024-09-28T16:30:00Z,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,257,1750,6,LIV (H),4
3856,566,Jørgen,Strand Larsen,Wolves,FWD,55,2,67,2024-09-28T16:30:00Z,0,0,0,2,0,0,0,0,0,0,4,0.0,14.4,8.0,2.0,0.04,0.03,0.07,2.39,17397,23257,6,LIV (H),4
3862,567,Toti António,Toti,Wolves,DEF,44,1,90,2024-09-28T16:30:00Z,0,0,0,2,0,0,0,0,0,0,9,13.0,1.3,0.0,1.4,0.00,0.01,0.01,2.54,33,2308,6,LIV (H),4
3866,637,Bastien,Meupiyou,Wolves,DEF,40,0,0,2024-09-28T16:30:00Z,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,1713,2862,6,LIV (H),4
3870,642,André,André,Wolves,MID,50,1,90,2024-09-28T16:30:00Z,0,0,0,2,0,0,1,0,0,0,12,5.4,1.1,0.0,0.7,0.00,0.01,0.01,2.54,331,230,6,LIV (H),4
3873,655,Carlos Roberto,Forbs,Wolves,MID,55,0,38,2024-09-28T16:30:00Z,0,0,0,1,0,0,1,0,0,0,-1,0.0,0.8,9.0,0.9,0.11,0.01,0.12,0.98,89,181,6,LIV (H),4
3874,664,Alfie,Pond,Wolves,DEF,40,0,0,2024-09-28T16:30:00Z,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0,0,6,LIV (H),4
